OrderKey,CustomerKey,StoreKey,Order Date,Delivery Date,Currency Code,GeoLocationKey
211001,418893,270,7/30/2010,7/30/2010,EUR,829
211002,1232687,570,7/30/2010,7/30/2010,USD,830
212000,1745820,450,7/31/2010,7/31/2010,USD,831
212002,146534,10,7/31/2010,7/31/2010,AUD,832
212003,243543,70,7/31/2010,7/31/2010,CAD,833
212004,947963,420,7/31/2010,7/31/2010,GBP,834
212005,262037,70,7/31/2010,7/31/2010,CAD,835
214000,1306739,450,8/2/2010,8/2/2010,USD,836
214001,1830367,440,8/2/2010,8/2/2010,USD,837
215000,1268744,500,8/3/2010,8/3/2010,USD,838
215001,718462,300,8/3/2010,8/3/2010,EUR,839
215002,972062,390,8/3/2010,8/3/2010,GBP,840
215003,1542311,999999,8/3/2010,8/20/2010,USD,841
216000,1361682,450,8/4/2010,8/4/2010,USD,842
216001,1105607,420,8/4/2010,8/4/2010,GBP,843
216002,1290859,650,8/4/2010,8/4/2010,USD,844
216003,2085055,450,8/4/2010,8/4/2010,USD,845
216004,124719,40,8/4/2010,8/4/2010,AUD,846
216005,1150001,370,8/4/2010,8/4/2010,GBP,847
217000,563710,999999,8/5/2010,8/14/2010,EUR,848
217001,2002239,440,8/5/2010,8/5/2010,USD,849
217002,620894,140,8/5/2010,8/5/2010,EUR,850
217003,1708919,630,8/5/2010,8/5/2010,USD,851
217004,1976758,500,8/5/2010,8/5/2010,USD,852
217005,348440,999999,8/5/2010,8/16/2010,CAD,853
217006,1270231,510,8/5/2010,8/5/2010,USD,854
218000,1170254,999999,8/6/2010,8/16/2010,GBP,855
218001,1940393,440,8/6/2010,8/6/2010,USD,856
218002,2011702,520,8/6/2010,8/6/2010,USD,857
218003,1294022,510,8/6/2010,8/6/2010,USD,858
218004,392041,70,8/6/2010,8/6/2010,CAD,859
219000,1465283,630,8/7/2010,8/7/2010,USD,860
219001,1123410,390,8/7/2010,8/7/2010,GBP,861
219002,1442911,450,8/7/2010,8/7/2010,USD,862
219003,1427309,600,8/7/2010,8/7/2010,USD,863
219004,1585030,630,8/7/2010,8/7/2010,USD,864
219005,288497,110,8/7/2010,8/7/2010,CAD,865
219006,479240,220,8/7/2010,8/7/2010,EUR,866
219007,1011540,999999,8/7/2010,8/14/2010,GBP,867
219008,1952169,580,8/7/2010,8/7/2010,USD,868
219009,1574605,520,8/7/2010,8/7/2010,USD,869
219010,577280,250,8/7/2010,8/7/2010,EUR,870
221000,423002,999999,8/9/2010,8/19/2010,EUR,871
221001,276836,90,8/9/2010,8/9/2010,CAD,872
221002,712872,290,8/9/2010,8/9/2010,EUR,873
221003,787315,300,8/9/2010,8/9/2010,EUR,874
221004,1650488,580,8/9/2010,8/9/2010,USD,875
221005,787315,290,8/9/2010,8/9/2010,EUR,876
222000,1386809,580,8/10/2010,8/10/2010,USD,877
222001,307595,90,8/10/2010,8/10/2010,CAD,878
222002,465670,220,8/10/2010,8/10/2010,EUR,879
222003,1594429,999999,8/10/2010,8/23/2010,USD,880
222004,1875275,550,8/10/2010,8/10/2010,USD,881
222005,1575584,630,8/10/2010,8/10/2010,USD,882
222006,93765,60,8/10/2010,8/10/2010,AUD,883
223000,278518,90,8/11/2010,8/11/2010,CAD,884
223002,1313113,510,8/11/2010,8/11/2010,USD,885
223003,400379,230,8/11/2010,8/11/2010,EUR,886
223004,1596027,580,8/11/2010,8/11/2010,USD,887
223005,700308,999999,8/11/2010,8/25/2010,EUR,888
223006,1789697,520,8/11/2010,8/11/2010,USD,889
223007,210538,110,8/11/2010,8/11/2010,CAD,890
223008,179144,20,8/11/2010,8/11/2010,AUD,891
223009,1331532,630,8/11/2010,8/11/2010,USD,892
224000,370964,90,8/12/2010,8/12/2010,CAD,893
224001,1528994,580,8/12/2010,8/12/2010,USD,894
224002,1629329,600,8/12/2010,8/12/2010,USD,895
224003,314239,999999,8/12/2010,8/22/2010,CAD,896
224004,927628,390,8/12/2010,8/12/2010,GBP,897
224005,1580391,440,8/12/2010,8/12/2010,USD,898
224006,382291,110,8/12/2010,8/12/2010,CAD,899
224007,2054052,520,8/12/2010,8/12/2010,USD,900
224009,1428814,580,8/12/2010,8/12/2010,USD,901
224010,535394,999999,8/12/2010,8/25/2010,EUR,902
225000,700354,290,8/13/2010,8/13/2010,EUR,903
225001,480220,250,8/13/2010,8/13/2010,EUR,904
225002,1254806,440,8/13/2010,8/13/2010,USD,905
225003,1289490,520,8/13/2010,8/13/2010,USD,906
225004,1871416,520,8/13/2010,8/13/2010,USD,907
225005,1464133,580,8/13/2010,8/13/2010,USD,908
225006,1081604,999999,8/13/2010,8/24/2010,GBP,909
226000,2047942,520,8/14/2010,8/14/2010,USD,910
226001,1660620,450,8/14/2010,8/14/2010,USD,911
226002,2091204,500,8/14/2010,8/14/2010,USD,912
226003,1368372,570,8/14/2010,8/14/2010,USD,913
226004,491488,230,8/14/2010,8/14/2010,EUR,914
226005,1385496,450,8/14/2010,8/14/2010,USD,915
226006,1367800,450,8/14/2010,8/14/2010,USD,916
226007,1763841,630,8/14/2010,8/14/2010,USD,917
226008,563427,230,8/14/2010,8/14/2010,EUR,918
226009,177645,60,8/14/2010,8/14/2010,AUD,919
226010,2018869,550,8/14/2010,8/14/2010,USD,920
226011,1264011,450,8/14/2010,8/14/2010,USD,921
226012,1178352,390,8/14/2010,8/14/2010,GBP,922
228000,1440748,999999,8/16/2010,8/27/2010,USD,923
228001,431254,270,8/16/2010,8/16/2010,EUR,924
228002,21203,999999,8/16/2010,8/21/2010,AUD,925
228003,362027,110,8/16/2010,8/16/2010,CAD,926
228004,350496,70,8/16/2010,8/16/2010,CAD,927
228005,1089328,420,8/16/2010,8/16/2010,GBP,928
229000,91918,10,8/17/2010,8/17/2010,AUD,929
229001,407295,220,8/17/2010,8/17/2010,EUR,930
229002,378117,90,8/17/2010,8/17/2010,CAD,931
229003,944448,999999,8/17/2010,8/25/2010,GBP,932
229004,528376,250,8/17/2010,8/17/2010,EUR,933
229005,1417925,500,8/17/2010,8/17/2010,USD,934
229006,303116,70,8/17/2010,8/17/2010,CAD,935
230000,368957,110,8/18/2010,8/18/2010,CAD,936
230001,866583,340,8/18/2010,8/18/2010,EUR,937
230002,1959860,510,8/18/2010,8/18/2010,USD,938
230003,1387390,440,8/18/2010,8/18/2010,USD,939
230004,1489269,650,8/18/2010,8/18/2010,USD,940
230005,2000872,999999,8/18/2010,8/24/2010,USD,941
230006,242571,999999,8/18/2010,8/26/2010,CAD,942
230007,86472,60,8/18/2010,8/18/2010,AUD,943
230009,1222892,550,8/18/2010,8/18/2010,USD,944
231000,125254,60,8/19/2010,8/19/2010,AUD,945
231001,880383,350,8/19/2010,8/19/2010,EUR,946
231002,1889918,600,8/19/2010,8/19/2010,USD,947
231003,1131276,390,8/19/2010,8/19/2010,GBP,948
231004,644237,170,8/19/2010,8/19/2010,EUR,949
231006,1303346,450,8/19/2010,8/19/2010,USD,950
231007,286542,90,8/19/2010,8/19/2010,CAD,951
231008,1309256,450,8/19/2010,8/19/2010,USD,952
231009,961650,420,8/19/2010,8/19/2010,GBP,953
231010,1483653,500,8/19/2010,8/19/2010,USD,954
232000,1026824,390,8/20/2010,8/20/2010,GBP,955
232001,1908818,500,8/20/2010,8/20/2010,USD,956
232002,318510,110,8/20/2010,8/20/2010,CAD,957
232003,1113068,370,8/20/2010,8/20/2010,GBP,958
232005,924975,390,8/20/2010,8/20/2010,GBP,959
232006,938793,999999,8/20/2010,8/27/2010,GBP,960
233000,567932,220,8/21/2010,8/21/2010,EUR,961
233001,1653099,450,8/21/2010,8/21/2010,USD,962
233002,522334,250,8/21/2010,8/21/2010,EUR,963
233003,1773702,999999,8/21/2010,9/5/2010,USD,964
233004,1657885,440,8/21/2010,8/21/2010,USD,965
233005,456573,220,8/21/2010,8/21/2010,EUR,966
233006,265483,90,8/21/2010,8/21/2010,CAD,967
233007,746187,999999,8/21/2010,9/1/2010,EUR,968
233008,480132,250,8/21/2010,8/21/2010,EUR,969
233009,1510814,999999,8/21/2010,8/29/2010,USD,970
233010,775557,300,8/21/2010,8/21/2010,EUR,971
233011,1001523,999999,8/21/2010,8/31/2010,GBP,972
233012,1027802,999999,8/21/2010,8/28/2010,GBP,973
233013,1671911,500,8/21/2010,8/21/2010,USD,974
235000,1569496,630,8/23/2010,8/23/2010,USD,975
235001,1820377,500,8/23/2010,8/23/2010,USD,976
235002,1955888,650,8/23/2010,8/23/2010,USD,977
235003,2067371,550,8/23/2010,8/23/2010,USD,978
235004,1590912,630,8/23/2010,8/23/2010,USD,979
235005,1511049,500,8/23/2010,8/23/2010,USD,980
236001,1084205,390,8/24/2010,8/24/2010,GBP,981
236002,953917,390,8/24/2010,8/24/2010,GBP,982
236004,1919773,440,8/24/2010,8/24/2010,USD,983
236005,303085,70,8/24/2010,8/24/2010,CAD,984
236006,1477712,630,8/24/2010,8/24/2010,USD,985
237000,729531,290,8/25/2010,8/25/2010,EUR,986
237001,1664742,510,8/25/2010,8/25/2010,USD,987
237002,893784,999999,8/25/2010,9/2/2010,EUR,988
237003,1024830,999999,8/25/2010,9/1/2010,GBP,989
237004,1277798,630,8/25/2010,8/25/2010,USD,990
237005,1310201,570,8/25/2010,8/25/2010,USD,991
237006,633039,170,8/25/2010,8/25/2010,EUR,992
237007,1604064,600,8/25/2010,8/25/2010,USD,993
237008,343007,90,8/25/2010,8/25/2010,CAD,994
237009,874005,999999,8/25/2010,9/1/2010,EUR,995
238000,2054443,520,8/26/2010,8/26/2010,USD,996
238001,1078980,390,8/26/2010,8/26/2010,GBP,997
238002,1258466,450,8/26/2010,8/26/2010,USD,998
238003,1882501,510,8/26/2010,8/26/2010,USD,999
238004,1635396,600,8/26/2010,8/26/2010,USD,1000
238005,1337807,630,8/26/2010,8/26/2010,USD,1001
238006,1020703,420,8/26/2010,8/26/2010,GBP,1002
238007,1369522,570,8/26/2010,8/26/2010,USD,1003
238008,640942,140,8/26/2010,8/26/2010,EUR,1004
238009,1223090,570,8/26/2010,8/26/2010,USD,1005
238010,1392223,999999,8/26/2010,9/3/2010,USD,1006
239000,1788149,550,8/27/2010,8/27/2010,USD,1007
239001,873069,350,8/27/2010,8/27/2010,EUR,1008
239002,1288206,440,8/27/2010,8/27/2010,USD,1009
239004,1801726,580,8/27/2010,8/27/2010,USD,1010
239005,143585,60,8/27/2010,8/27/2010,AUD,1011
239006,1617935,440,8/27/2010,8/27/2010,USD,1012
240000,822698,320,8/28/2010,8/28/2010,EUR,1013
240001,2041856,580,8/28/2010,8/28/2010,USD,1014
240002,1564634,570,8/28/2010,8/28/2010,USD,1015
240003,966971,420,8/28/2010,8/28/2010,GBP,1016
240004,1286959,440,8/28/2010,8/28/2010,USD,1017
240005,398671,90,8/28/2010,8/28/2010,CAD,1018
240006,2071299,580,8/28/2010,8/28/2010,USD,1019
240007,1594313,450,8/28/2010,8/28/2010,USD,1020
240008,1496360,580,8/28/2010,8/28/2010,USD,1021
240009,1669745,520,8/28/2010,8/28/2010,USD,1022
240010,1908818,999999,8/28/2010,9/4/2010,USD,1023
240011,2043457,630,8/28/2010,8/28/2010,USD,1024
240012,2093071,999999,8/28/2010,9/8/2010,USD,1025
240013,364383,999999,8/28/2010,9/8/2010,CAD,1026
242000,1435798,999999,8/30/2010,9/8/2010,USD,1027
242001,2044631,510,8/30/2010,8/30/2010,USD,1028
242002,585241,220,8/30/2010,8/30/2010,EUR,1029
242003,1105481,999999,8/30/2010,9/9/2010,GBP,1030
242004,977019,390,8/30/2010,8/30/2010,GBP,1031
242005,322486,70,8/30/2010,8/30/2010,CAD,1032
243000,2056216,550,8/31/2010,8/31/2010,USD,1033
243001,1013019,999999,8/31/2010,9/12/2010,GBP,1034
243002,1686214,520,8/31/2010,8/31/2010,USD,1035
243003,675228,160,8/31/2010,8/31/2010,EUR,1036
243004,1781002,580,8/31/2010,8/31/2010,USD,1037
243005,1101686,420,8/31/2010,8/31/2010,GBP,1038
243006,1775445,570,8/31/2010,8/31/2010,USD,1039
244000,389013,70,9/1/2010,9/1/2010,CAD,1040
244001,515527,250,9/1/2010,9/1/2010,EUR,1041
244002,284037,70,9/1/2010,9/1/2010,CAD,1042
244003,320646,70,9/1/2010,9/1/2010,CAD,1043
244004,1840260,500,9/1/2010,9/1/2010,USD,1044
244005,1999911,630,9/1/2010,9/1/2010,USD,1045
244006,2048115,600,9/1/2010,9/1/2010,USD,1046
244007,243170,110,9/1/2010,9/1/2010,CAD,1047
244008,424077,250,9/1/2010,9/1/2010,EUR,1048
244009,1306559,600,9/1/2010,9/1/2010,USD,1049
245000,962529,370,9/2/2010,9/2/2010,GBP,1050
245001,1309027,450,9/2/2010,9/2/2010,USD,1051
245002,897866,320,9/2/2010,9/2/2010,EUR,1052
245003,1678411,450,9/2/2010,9/2/2010,USD,1053
245004,1617106,500,9/2/2010,9/2/2010,USD,1054
245005,245739,90,9/2/2010,9/2/2010,CAD,1055
245006,1466166,550,9/2/2010,9/2/2010,USD,1056
245007,2079915,580,9/2/2010,9/2/2010,USD,1057
245008,1025798,370,9/2/2010,9/2/2010,GBP,1058
245009,1123881,370,9/2/2010,9/2/2010,GBP,1059
245010,1110305,420,9/2/2010,9/2/2010,GBP,1060
246001,1612045,520,9/3/2010,9/3/2010,USD,1061
246002,1490226,650,9/3/2010,9/3/2010,USD,1062
246003,1025021,370,9/3/2010,9/3/2010,GBP,1063
246004,343983,90,9/3/2010,9/3/2010,CAD,1064
246005,507981,250,9/3/2010,9/3/2010,EUR,1065
246006,1933399,600,9/3/2010,9/3/2010,USD,1066
247000,778847,300,9/4/2010,9/4/2010,EUR,1067
247001,190747,40,9/4/2010,9/4/2010,AUD,1068
247002,896221,320,9/4/2010,9/4/2010,EUR,1069
247003,1845084,650,9/4/2010,9/4/2010,USD,1070
247004,1027802,420,9/4/2010,9/4/2010,GBP,1071
247005,1386224,500,9/4/2010,9/4/2010,USD,1072
247006,65269,40,9/4/2010,9/4/2010,AUD,1073
247007,1038165,390,9/4/2010,9/4/2010,GBP,1074
247008,1278844,550,9/4/2010,9/4/2010,USD,1075
247009,1790575,500,9/4/2010,9/4/2010,USD,1076
247010,1784986,520,9/4/2010,9/4/2010,USD,1077
247011,200903,999999,9/4/2010,9/15/2010,CAD,1078
247012,1607152,450,9/4/2010,9/4/2010,USD,1079
247013,1233629,570,9/4/2010,9/4/2010,USD,1080
249000,1730208,520,9/6/2010,9/6/2010,USD,1081
249001,892533,320,9/6/2010,9/6/2010,EUR,1082
249002,130021,60,9/6/2010,9/6/2010,AUD,1083
249003,346994,70,9/6/2010,9/6/2010,CAD,1084
249004,2002439,450,9/6/2010,9/6/2010,USD,1085
249005,332635,999999,9/6/2010,9/17/2010,CAD,1086
250000,1926011,650,9/7/2010,9/7/2010,USD,1087
250001,1520979,500,9/7/2010,9/7/2010,USD,1088
250002,227116,70,9/7/2010,9/7/2010,CAD,1089
250003,298606,70,9/7/2010,9/7/2010,CAD,1090
250004,1378079,520,9/7/2010,9/7/2010,USD,1091
250005,1002747,370,9/7/2010,9/7/2010,GBP,1092
250006,1415385,600,9/7/2010,9/7/2010,USD,1093
251000,1517642,550,9/8/2010,9/8/2010,USD,1094
251001,575847,270,9/8/2010,9/8/2010,EUR,1095
251002,1495557,650,9/8/2010,9/8/2010,USD,1096
251003,1051282,370,9/8/2010,9/8/2010,GBP,1097
251004,1850415,650,9/8/2010,9/8/2010,USD,1098
251005,360378,90,9/8/2010,9/8/2010,CAD,1099
251006,940688,370,9/8/2010,9/8/2010,GBP,1100
251007,1277982,550,9/8/2010,9/8/2010,USD,1101
251008,201709,110,9/8/2010,9/8/2010,CAD,1102
251009,801203,340,9/8/2010,9/8/2010,EUR,1103
252000,1034083,370,9/9/2010,9/9/2010,GBP,1104
252001,878831,350,9/9/2010,9/9/2010,EUR,1105
252002,1504078,999999,9/9/2010,9/16/2010,USD,1106
252003,445123,250,9/9/2010,9/9/2010,EUR,1107
252004,763337,290,9/9/2010,9/9/2010,EUR,1108
252005,227946,110,9/9/2010,9/9/2010,CAD,1109
252006,648966,160,9/9/2010,9/9/2010,EUR,1110
252007,1506493,999999,9/9/2010,9/15/2010,USD,1111
252008,2044217,510,9/9/2010,9/9/2010,USD,1112
252009,1104581,370,9/9/2010,9/9/2010,GBP,1113
252010,65180,20,9/9/2010,9/9/2010,AUD,1114
253000,1106087,390,9/10/2010,9/10/2010,GBP,1115
253001,1680775,600,9/10/2010,9/10/2010,USD,1116
253002,1758999,520,9/10/2010,9/10/2010,USD,1117
253003,772817,999999,9/10/2010,9/16/2010,EUR,1118
253004,1560282,510,9/10/2010,9/10/2010,USD,1119
253005,536221,999999,9/10/2010,9/15/2010,EUR,1120
253006,334903,90,9/10/2010,9/10/2010,CAD,1121
253007,263446,90,9/10/2010,9/10/2010,CAD,1122
254000,239424,999999,9/11/2010,9/20/2010,CAD,1123
254001,1232357,510,9/11/2010,9/11/2010,USD,1124
254002,1749439,440,9/11/2010,9/11/2010,USD,1125
254003,1621370,510,9/11/2010,9/11/2010,USD,1126
254004,1259548,450,9/11/2010,9/11/2010,USD,1127
254005,1133755,370,9/11/2010,9/11/2010,GBP,1128
254006,1391057,510,9/11/2010,9/11/2010,USD,1129
254007,259407,70,9/11/2010,9/11/2010,CAD,1130
254008,1098687,420,9/11/2010,9/11/2010,GBP,1131
254009,834236,340,9/11/2010,9/11/2010,EUR,1132
254010,333848,90,9/11/2010,9/11/2010,CAD,1133
254011,334760,70,9/11/2010,9/11/2010,CAD,1134
254012,1559760,440,9/11/2010,9/11/2010,USD,1135
254013,1601250,450,9/11/2010,9/11/2010,USD,1136
256000,1864693,500,9/13/2010,9/13/2010,USD,1137
256001,939181,420,9/13/2010,9/13/2010,GBP,1138
256002,395280,110,9/13/2010,9/13/2010,CAD,1139
256003,783645,290,9/13/2010,9/13/2010,EUR,1140
256004,2072569,999999,9/13/2010,9/21/2010,USD,1141
256005,1283914,600,9/13/2010,9/13/2010,USD,1142
257000,1303887,510,9/14/2010,9/14/2010,USD,1143
257001,1002933,420,9/14/2010,9/14/2010,GBP,1144
257002,744791,290,9/14/2010,9/14/2010,EUR,1145
257003,1455360,510,9/14/2010,9/14/2010,USD,1146
257004,935232,370,9/14/2010,9/14/2010,GBP,1147
257005,1317810,650,9/14/2010,9/14/2010,USD,1148
257006,1887539,550,9/14/2010,9/14/2010,USD,1149
257007,551036,230,9/14/2010,9/14/2010,EUR,1150
258000,1981433,510,9/15/2010,9/15/2010,USD,1151
258001,1540544,450,9/15/2010,9/15/2010,USD,1152
258002,700093,999999,9/15/2010,9/22/2010,EUR,1153
258003,324775,999999,9/15/2010,9/19/2010,CAD,1154
258004,906832,420,9/15/2010,9/15/2010,GBP,1155
258005,622740,170,9/15/2010,9/15/2010,EUR,1156
258006,1416025,510,9/15/2010,9/15/2010,USD,1157
258007,126838,60,9/15/2010,9/15/2010,AUD,1158
258008,318902,110,9/15/2010,9/15/2010,CAD,1159
258009,562019,220,9/15/2010,9/15/2010,EUR,1160
259000,581411,999999,9/16/2010,10/1/2010,EUR,1161
259001,443855,270,9/16/2010,9/16/2010,EUR,1162
259002,2058877,630,9/16/2010,9/16/2010,USD,1163
259003,1853633,510,9/16/2010,9/16/2010,USD,1164
259004,1316237,550,9/16/2010,9/16/2010,USD,1165
259005,1717402,510,9/16/2010,9/16/2010,USD,1166
259006,907138,370,9/16/2010,9/16/2010,GBP,1167
259007,1603545,600,9/16/2010,9/16/2010,USD,1168
259008,1042301,390,9/16/2010,9/16/2010,GBP,1169
259009,963994,370,9/16/2010,9/16/2010,GBP,1170
259010,1499863,550,9/16/2010,9/16/2010,USD,1171
260000,265704,70,9/17/2010,9/17/2010,CAD,1172
260001,140911,10,9/17/2010,9/17/2010,AUD,1173
260002,1431715,650,9/17/2010,9/17/2010,USD,1174
260003,1243658,550,9/17/2010,9/17/2010,USD,1175
260004,1078234,390,9/17/2010,9/17/2010,GBP,1176
260005,1833076,999999,9/17/2010,9/24/2010,USD,1177
260006,1644308,999999,9/17/2010,9/28/2010,USD,1178
260007,163247,40,9/17/2010,9/17/2010,AUD,1179
261000,1858639,500,9/18/2010,9/18/2010,USD,1180
261001,964222,999999,9/18/2010,9/28/2010,GBP,1181
261002,970585,370,9/18/2010,9/18/2010,GBP,1182
261003,143836,10,9/18/2010,9/18/2010,AUD,1183
261004,1585352,500,9/18/2010,9/18/2010,USD,1184
261005,560662,270,9/18/2010,9/18/2010,EUR,1185
261006,230405,90,9/18/2010,9/18/2010,CAD,1186
261007,1661150,550,9/18/2010,9/18/2010,USD,1187
261008,261099,110,9/18/2010,9/18/2010,CAD,1188
261010,2067035,630,9/18/2010,9/18/2010,USD,1189
261011,281546,90,9/18/2010,9/18/2010,CAD,1190
261012,763573,300,9/18/2010,9/18/2010,EUR,1191
261013,1534242,600,9/18/2010,9/18/2010,USD,1192
263000,629413,140,9/20/2010,9/20/2010,EUR,1193
263001,1168476,420,9/20/2010,9/20/2010,GBP,1194
263002,1185968,370,9/20/2010,9/20/2010,GBP,1195
263003,1968294,510,9/20/2010,9/20/2010,USD,1196
263004,1579999,500,9/20/2010,9/20/2010,USD,1197
263005,1993577,580,9/20/2010,9/20/2010,USD,1198
264000,2098212,520,9/21/2010,9/21/2010,USD,1199
264001,2053612,550,9/21/2010,9/21/2010,USD,1200
264002,1540192,650,9/21/2010,9/21/2010,USD,1201
264003,1302679,600,9/21/2010,9/21/2010,USD,1202
264004,285106,90,9/21/2010,9/21/2010,CAD,1203
264005,236161,90,9/21/2010,9/21/2010,CAD,1204
264006,905530,390,9/21/2010,9/21/2010,GBP,1205
264007,505458,250,9/21/2010,9/21/2010,EUR,1206
265000,1233629,999999,9/22/2010,9/30/2010,USD,1207
265001,569256,220,9/22/2010,9/22/2010,EUR,1208
265002,1708668,630,9/22/2010,9/22/2010,USD,1209
265003,1272538,450,9/22/2010,9/22/2010,USD,1210
265004,1737921,440,9/22/2010,9/22/2010,USD,1211
265005,1186641,370,9/22/2010,9/22/2010,GBP,1212
265006,1443641,500,9/22/2010,9/22/2010,USD,1213
265007,1202046,650,9/22/2010,9/22/2010,USD,1214
265008,1818632,440,9/22/2010,9/22/2010,USD,1215
265009,1563724,570,9/22/2010,9/22/2010,USD,1216
266000,1268661,650,9/23/2010,9/23/2010,USD,1217
266001,1476634,510,9/23/2010,9/23/2010,USD,1218
266003,1908686,570,9/23/2010,9/23/2010,USD,1219
266004,271760,70,9/23/2010,9/23/2010,CAD,1220
266005,1371463,630,9/23/2010,9/23/2010,USD,1221
266006,1888585,580,9/23/2010,9/23/2010,USD,1222
266007,1693133,520,9/23/2010,9/23/2010,USD,1223
266008,541442,250,9/23/2010,9/23/2010,EUR,1224
266009,1185968,999999,9/23/2010,10/1/2010,GBP,1225
266010,1038132,420,9/23/2010,9/23/2010,GBP,1226
267000,155797,60,9/24/2010,9/24/2010,AUD,1227
267001,1736019,550,9/24/2010,9/24/2010,USD,1228
267004,1070372,999999,9/24/2010,10/3/2010,GBP,1229
267005,1110229,390,9/24/2010,9/24/2010,GBP,1230
267006,2093741,520,9/24/2010,9/24/2010,USD,1231
267007,445503,220,9/24/2010,9/24/2010,EUR,1232
268000,1811458,570,9/25/2010,9/25/2010,USD,1233
268001,342652,90,9/25/2010,9/25/2010,CAD,1234
268002,527421,230,9/25/2010,9/25/2010,EUR,1235
268003,1858665,570,9/25/2010,9/25/2010,USD,1236
268004,1143203,370,9/25/2010,9/25/2010,GBP,1237
268005,86207,60,9/25/2010,9/25/2010,AUD,1238
268006,1665839,440,9/25/2010,9/25/2010,USD,1239
268007,1342539,650,9/25/2010,9/25/2010,USD,1240
268008,1096491,999999,9/25/2010,10/9/2010,GBP,1241
268009,803125,350,9/25/2010,9/25/2010,EUR,1242
268010,228850,110,9/25/2010,9/25/2010,CAD,1243
268011,836435,320,9/25/2010,9/25/2010,EUR,1244
268012,265129,70,9/25/2010,9/25/2010,CAD,1245
268013,2006459,570,9/25/2010,9/25/2010,USD,1246
270000,238065,90,9/27/2010,9/27/2010,CAD,1247
270001,1129544,420,9/27/2010,9/27/2010,GBP,1248
270002,147312,40,9/27/2010,9/27/2010,AUD,1249
270003,431386,270,9/27/2010,9/27/2010,EUR,1250
270004,374045,90,9/27/2010,9/27/2010,CAD,1251
270005,177658,60,9/27/2010,9/27/2010,AUD,1252
271000,3002,40,9/28/2010,9/28/2010,AUD,1253
271001,807577,350,9/28/2010,9/28/2010,EUR,1254
271002,1726826,600,9/28/2010,9/28/2010,USD,1255
271003,725053,999999,9/28/2010,10/8/2010,EUR,1256
271004,1999417,520,9/28/2010,9/28/2010,USD,1257
271005,1994756,450,9/28/2010,9/28/2010,USD,1258
271006,521253,270,9/28/2010,9/28/2010,EUR,1259
271007,922306,390,9/28/2010,9/28/2010,GBP,1260
272000,165946,999999,9/29/2010,10/9/2010,AUD,1261
272001,500583,230,9/29/2010,9/29/2010,EUR,1262
272002,532793,999999,9/29/2010,10/7/2010,EUR,1263
272003,1848327,650,9/29/2010,9/29/2010,USD,1264
272004,1855347,630,9/29/2010,9/29/2010,USD,1265
272006,697182,160,9/29/2010,9/29/2010,EUR,1266
272007,203836,110,9/29/2010,9/29/2010,CAD,1267
272008,301425,70,9/29/2010,9/29/2010,CAD,1268
272009,267235,110,9/29/2010,9/29/2010,CAD,1269
273000,431386,999999,9/30/2010,10/7/2010,EUR,1270
273001,1246129,630,9/30/2010,9/30/2010,USD,1271
273002,1399561,580,9/30/2010,9/30/2010,USD,1272
273003,938399,370,9/30/2010,9/30/2010,GBP,1273
273004,1724062,550,9/30/2010,9/30/2010,USD,1274
273005,1390213,580,9/30/2010,9/30/2010,USD,1275
273006,1436157,570,9/30/2010,9/30/2010,USD,1276
273007,2096435,650,9/30/2010,9/30/2010,USD,1277
273008,1827725,550,9/30/2010,9/30/2010,USD,1278
273009,1901931,650,9/30/2010,9/30/2010,USD,1279
273010,599044,250,9/30/2010,9/30/2010,EUR,1280
